main_product_smiles	secondary_products_smiles	similarity_substrates	similarity_products	reacting_atoms_in_query	reaction_id	substrate	product	num_atoms	reacting_atoms_efficiency	confidence_score	metabolite_id
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])OCC[N+](C)(C)C	CC(=O)OCC(CO)OC(C)=O	0.148	0.304	[5, 7]	MNXR150473	MNXM1105911	MNXM1107931	3	0.115	0.567	Prednisone_134
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])OCC[N+](C)(C)C	O	0.148	0.304	[5, 7, 8]	MNXR192106	MNXM1105911	MNXM1107931	3	0.115	0.567	Prednisone_134
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.198	0.289	[3, 4]	MNXR107258	MNXM1106181	MNXM2310	2	0.077	0.564	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])OP(=O)([O-])[O-]	O.O	0.162	0.286	[5, 7, 8]	MNXR138860	MNXM730135	MNXM256	3	0.115	0.563	Prednisone_91
CC(=O)OCC(COP(=O)([O-])OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)OC(C)=O	OCC(O)CO	0.116	0.331	[5, 7, 8]	MNXR151914	No_ID	MNXM731150	3	0.115	0.562	Prednisone_135
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCc1ccc(OC(=O)C2CCC(C[NH3+])CC2)cc1	O	0.026	0.458	[8, 7]	MNXR108294	MNXM562	MNXM4480	2	0.077	0.561	Prednisone_136
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.183	0.262	[5, 7, 8]	MNXR100931	MNXM730859	MNXM9850	3	0.115	0.56	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.21	0.272	[7, 8]	MNXR188505	MNXM1102169	MNXM1108016	2	0.077	0.559	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.21	0.272	[7, 8]	MNXR188523	MNXM1102169	MNXM1108016	2	0.077	0.559	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	CNC(=O)C(Cc1cncn1)NC(C)=O	0.203	0.272	[8, 7]	MNXR108864	MNXM2561	MNXM3356	2	0.077	0.552	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2-c1NCN2C1OC(COP(=O)([O-])[O-])C(O)C1O.[H+]	0.154	0.32	[3, 4]	PRPPS	r5p	prpp	2	0.077	0.551	Prednisone_80
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[H+].[H+].[H+]	0.154	0.32	[3, 4]	MNXR189826	MNXM1104056	MNXM1104453	2	0.077	0.551	Prednisone_80
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.183	0.245	[5, 7, 8]	MNXR149336	MNXM730320	MNXM732039	3	0.115	0.543	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(=O)c1cccc(O)c1N	O	0.039	0.426	[7, 5]	MNXR100656	MNXM1105732	MNXM728564	2	0.077	0.542	Prednisone_137
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	CNC(=O)C(Cc1cncn1)NC(C)=O	0.198	0.266	[7, 8]	MNXR150223	MNXM1105934	MNXM1107574	2	0.077	0.541	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.198	0.266	[7, 8]	MNXR190109	MNXM1105935	MNXM1105999	2	0.077	0.541	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O	O	0.198	0.266	[7, 8]	MNXR147765	MNXM1105881	MNXM1105998	2	0.077	0.541	Prednisone_127
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.198	0.266	[7, 8]	MNXR190176	MNXM1105881	MNXM1105998	2	0.077	0.541	Prednisone_127
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	CNC(=O)C(Cc1cncn1)NC(C)=O	0.198	0.266	[7, 8]	MNXR109391	MNXM1105935	MNXM1105999	2	0.077	0.541	Prednisone_119
CCCCCCCCCCCCCC=CC(O)C([NH3+])COC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.147	0.308	[4, 3]	MNXR103720	MNXM1108175	MNXM730888	2	0.077	0.532	Prednisone_138
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O	OCC1OC(O)C(O)C(O)C1O	0.193	0.259	[8, 7]	G1PPTi	g1p	M01966	2	0.077	0.529	Prednisone_127
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(=O)[O-]	[H+]	0.126	0.282	[7, 8, 5]	MNXR151676	MNXM727819	MNXM736	3	0.115	0.523	Prednisone_97
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2-c1NCN2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.16	0.248	[5, 7, 8]	DDGLK	2ddglcn	2ddg6p	3	0.115	0.523	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.16	0.248	[5, 7, 8]	MNXR97213	MNXM1627	MNXM90136	3	0.115	0.523	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(=O)c1ccccc1NC=O	O	0.039	0.406	[5, 7]	MNXR101060	MNXM1105732	MNXM727852	2	0.077	0.522	Prednisone_139
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	CNC(=O)C(Cc1cncn1)NC(C)=O	0.18	0.255	[8, 7]	MNXR147068	MNXM1104180	MNXM725918	2	0.077	0.512	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OC1C(O)C(O)C(O)C(O)C1O)C(=O)CO	O	0.147	0.288	[3, 4]	MNXR153742	MNXM1108176	MNXM729789	2	0.077	0.512	Prednisone_140
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.17	0.264	[3, 4]	MNXR189794	MNXM1103806	MNXM1104261	2	0.077	0.511	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.17	0.264	[3, 4]	MNXR162475	MNXM1089002	MNXM1106035	2	0.077	0.511	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.17	0.264	[3, 4]	MNXR102706	MNXM1103806	MNXM1104261	2	0.077	0.511	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.182	0.252	[8, 7]	MNXR147510	MNXM1104787	MNXM1106095	2	0.077	0.511	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.17	0.264	[3, 4]	MNXR162454	MNXM1089002	MNXM1106035	2	0.077	0.511	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.169	0.264	[3, 4]	MNXR135231	MNXM95573	MNXM732420	2	0.077	0.51	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[H+]	0.181	0.252	[7, 8]	MNXR173115	MNXM1107898	MNXM1106095	2	0.077	0.51	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ccn(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)n1.[H+]	0.181	0.252	[7, 8]	MNXR108040	MNXM1107945	MNXM1103932	2	0.077	0.51	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.169	0.264	[3, 4]	MNXR189809	MNXM1103886	MNXM1106035	2	0.077	0.51	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.169	0.264	[3, 4]	MNXR189812	MNXM1103886	MNXM1104261	2	0.077	0.51	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.181	0.252	[7, 8]	MNXR173116	MNXM1107898	MNXM1106095	2	0.077	0.51	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.169	0.264	[3, 4]	MNXR189815	MNXM1103886	MNXM1106035	2	0.077	0.51	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.181	0.252	[7, 8]	MNXR189916	MNXM1107945	MNXM1103932	2	0.077	0.51	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.169	0.264	[3, 4]	MNXR189792	MNXM1103886	MNXM1104261	2	0.077	0.51	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.17	0.262	[3, 4]	MNXR158830	MNXM1104079	MNXM4242	2	0.077	0.509	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.17	0.262	[3, 4]	MNXR190327	MNXM1103806	MNXM1104211	2	0.077	0.509	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.126	0.265	[5, 7, 8]	MNXR151801	MNXM727819	MNXM738644	3	0.115	0.506	Prednisone_127
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2-c1NCN2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.162	0.222	[5, 7, 8]	TMK	thm	thmmp	3	0.115	0.499	Prednisone_119
CC(=O)OCC(COP(=O)([O-])OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)OC(C)=O	O	0.043	0.339	[8, 7, 5]	MNXR162513	MNXM737787	MNXM1108034	3	0.115	0.497	Prednisone_135
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.148	0.232	[5, 7, 8]	MNXR190188	MNXM1103817	MNXM741442	3	0.115	0.495	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.148	0.232	[5, 7, 8]	MNXR190014	MNXM1103817	MNXM741442	3	0.115	0.495	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.148	0.232	[5, 7, 8]	MNXR192623	MNXM1105911	MNXM741442	3	0.115	0.495	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)(CO)C(O)C(=O)COP(=O)(O)O		0.02	0.319	[5, 6, 7, 8]	MNXR153524	MNXM734590	MNXM738644	4	0.154	0.493	Prednisone_141
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)(CO)C(O)C(=O)COP(=O)([O-])[O-]		0.031	0.347	[7, 5, 6]	MNXR151551	MNXM244	MNXM731882	3	0.115	0.493	Prednisone_128
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])O	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.153	0.223	[5, 7, 8]	MNXR97097	MNXM3774	MNXM90510	3	0.115	0.491	Prednisone_142
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])O	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.153	0.223	[5, 7, 8]	MNXR97100	MNXM3775	MNXM90511	3	0.115	0.491	Prednisone_142
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.16	0.25	[8, 7]	MNXR145194	MNXM1105810	MNXM1107898	2	0.077	0.487	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)([O-])[O-])O1.[H+]	0.16	0.25	[8, 7]	MNXR105327	MNXM1105810	MNXM1107898	2	0.077	0.487	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.16	0.25	[8, 7]	MNXR105326	MNXM1105810	MNXM1107898	2	0.077	0.487	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])O	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.15	0.22	[5, 7, 8]	MNXR97093	MNXM4940	MNXM90512	3	0.115	0.485	Prednisone_142
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.163	0.243	[8, 7]	MNXR146581	MNXM1106022	MNXM448	2	0.077	0.483	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	CNC(=O)C(Cc1cncn1)NC(C)=O	0.163	0.243	[8, 7]	MNXR147819	MNXM1106022	MNXM448	2	0.077	0.483	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OCC(O)C(O)C(O)C(O)CO)C(=O)CO	O	0.147	0.258	[4, 3]	MNXR145573	MNXM1108176	MNXM738847	2	0.077	0.482	Prednisone_143
CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.155	0.211	[8, 7, 5]	MNXR102977	MNXM34810	MNXM32178	3	0.115	0.481	Prednisone_72
CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.O=P([O-])([O-])OP(=O)([O-])O	0.155	0.211	[8, 7, 5]	MNXR94760	MNXM34810	MNXM32178	3	0.115	0.481	Prednisone_72
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O	0.147	0.257	[4, 3]	MNXR150034	MNXM1092989	MNXM739961	2	0.077	0.481	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	0.147	0.257	[4, 3]	MNXR189104	MNXM1137670	No_ID	2	0.077	0.481	Prednisone_77
CC(=O)OCC(COP(=O)(O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)OC(C)=O	O	0.023	0.342	[8, 7, 5]	MNXR158363	MNXM90	MNXM726687	3	0.115	0.48	Prednisone_144
CC(=O)OCC(COP(=O)(O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)OC(C)=O	[NH3+]C(CO)C(=O)[O-]	0.023	0.342	[8, 7, 5]	MNXR192022	MNXM90	MNXM726687	3	0.115	0.48	Prednisone_144
CC(=O)OCC(COP(=O)(O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)OC(C)=O	O	0.023	0.342	[8, 7, 5]	MNXR192014	MNXM90	MNXM726687	3	0.115	0.48	Prednisone_144
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	CNC(=O)C(Cc1cncn1)NC(C)=O	0.163	0.239	[7, 8]	MNXR143647	MNXM1105683	MNXM5116	2	0.077	0.479	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O	0.163	0.239	[7, 8]	MNXR173265	MNXM1105684	MNXM1104065	2	0.077	0.479	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	CNC(=O)C(Cc1cncn1)NC(C)=O	0.16	0.241	[8, 7]	MNXR189970	MNXM1104434	MNXM1106813	2	0.077	0.478	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O	0.16	0.241	[8, 7]	MNXR189044	MNXM1104432	MNXM1106813	2	0.077	0.478	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+].[H+].[H+]	0.154	0.245	[3, 4]	MNXR151181	MNXM1104056	MNXM740983	2	0.077	0.476	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(OP(=O)([O-])[O-])C(=O)CO	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.142	0.255	[3, 4]	MNXR151974	MNXM1106903	MNXM1107990	2	0.077	0.474	Prednisone_77
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)CO		0.15	0.209	[5, 7, 8]	MNXR109495	MNXM145	MNXM1659	3	0.115	0.474	Prednisone_145
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.126	0.23	[5, 7, 8]	MNXR145601	MNXM1105057	MNXM738283	3	0.115	0.471	Prednisone_119
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS	0.153	0.202	[8, 7, 5]	MNXR189143	MNXM736341	MNXM4520	3	0.115	0.47	Prednisone_3
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O	O	0.003	0.388	[7, 8]	MNXR152137	MNXM729800	MNXM730507	2	0.077	0.468	Prednisone_92
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C=O	NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1.[H+]	0.169	0.182	[8, 7, 5]	MNXR188135	MNXM1105120	MNXM1105901	3	0.115	0.466	Prednisone_86
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2-c1NCN2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.126	0.225	[5, 7, 8]	RBK_D	rbl_D	ru5p_D	3	0.115	0.466	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(CO)[NH2+]C(CCC(=O)[O-])C(=O)[O-]	O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	0.093	0.255	[7, 5]	MNXR146786	MNXM1108542	MNXM735171	3	0.115	0.463	Prednisone_146
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(CO)[NH2+]C(CCC(=O)[O-])C(=O)[O-]	O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1	0.093	0.255	[7, 5]	MNXR146359	MNXM1108542	MNXM735171	3	0.115	0.463	Prednisone_146
CC(=O)OCC(COP(=O)(O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)OC(C)=O	[NH3+]C(CO)C(=O)[O-]	0.013	0.334	[8, 7, 5]	MNXR191175	MNXM218	MNXM115	3	0.115	0.462	Prednisone_144
CC(=O)OCC(COP(=O)(O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)OC(C)=O	O	0.013	0.334	[8, 7, 5]	MNXR158364	MNXM218	MNXM115	3	0.115	0.462	Prednisone_144
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	CNC(=O)C(Cc1cncn1)NC(C)=O	0.147	0.236	[8, 7]	MNXR107630	MNXM1105842	MNXM1105857	2	0.077	0.46	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.147	0.236	[8, 7]	MNXR146777	MNXM1105842	MNXM1105857	2	0.077	0.46	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.147	0.236	[8, 7]	MNXR107081	MNXM1105026	MNXM1105856	2	0.077	0.46	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	O=c1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.147	0.236	[8, 7]	MNXR192051	MNXM1137670	MNXM1105858	2	0.077	0.46	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)([O-])[O-])O1.[H+]	0.147	0.236	[8, 7]	MNXR146780	MNXM1105842	MNXM1105857	2	0.077	0.46	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-]	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O.[H+]	0.147	0.236	[8, 7]	MNXR152967	MNXM1105842	MNXM1105857	2	0.077	0.46	Prednisone_119
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)C(O)C(O)CC(=O)[O-]		0.069	0.274	[7, 8, 5]	MNXR151551	MNXM77	MNXM731882	3	0.115	0.458	Prednisone_147
CC(C)(C#N)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.147	0.234	[4, 3]	MNXR149043	MNXM1137670	MNXM7214	2	0.077	0.458	Prednisone_148
CCCCCCC=CCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	O	0.156	0.222	[7, 8]	MNXR135962	MNXM91053	MNXM90512	2	0.077	0.455	Prednisone_149
